filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him.	1006	47	0	0	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	Charles Carino impresses Al Lipke with his juggling skills and is hired for the job.	1006	47	1	0	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance.	2012	106	1	38	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	Al Lipke interviews more performers and ultimately selects someone for the job.	2012	106	2	38	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills.	3028	161	2	58	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	The remaining four visitors, professional theatrical people, introduce themselves and showcase their unique talents as Al Lipke continues to search for an act that exceeds any act in vaudeville.	3028	161	3	58	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job.	4040	220	3	85	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	Lipke hires Chevalo for a performance in Chicago, offering him a fee of $1,000. The act will be kept secret, with no advertising or publicity.	4040	220	4	85	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Al Lipke reflects on the power and potential of his partnership with Crosby, while the narrative shifts to introduce David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny.	5053	259	4	107	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	David Crosby advises Lindell Trent to plead guilty despite her protestations of innocence, and the trial begins with Crosby attempting to convince the conservative jury of Trent's innocence.	5053	259	5	107	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills. Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Lindell Trent, accused of stealing a diamond ring, is in court for her trial, where the prosecutor questions Zelina Miles, the plaintiff and town dressmaker, about the events leading up to the alleged theft.	6082	300	5	146	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	David Crosby will cross-examine Zelina Miles and present evidence to challenge her testimony, creating doubt in the minds of the jury about Lindell's guilt.	6082	300	6	146	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills. Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job. Al Lipke reflects on the power and potential of his partnership with Crosby, while the narrative shifts to introduce David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Zelina Miles testifies in court about the events leading up to the alleged theft of a diamond ring, including Lindell Trent's suspicious behavior and the discovery of the ring sewn into her jacket.	7111	345	6	180	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	Lindell Trent's defense attorney, David Crosby, delivers a short speech highlighting that this is her first offense and appeals to the jury's sympathy. The prosecutor, Henry White, presents a compelling argument that emphasizes the seriousness of the crime and the need for justice.	7111	345	7	180	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills. Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job. Al Lipke reflects on the power and potential of his partnership with Crosby, while the narrative shifts to introduce David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent, accused of stealing a diamond ring, is in court for her trial, where the prosecutor questions Zelina Miles, the plaintiff and town dressmaker, about the events leading up to the alleged theft.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	The defense attorney delivers a short concluding speech in court, urging the jury to find the defendant not guilty. The jury deliberates and ultimately finds the defendant guilty but recommends the minimum sentence.	8139	392	7	213	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	David Crosby rushes to the hospital where Zelina Miles is dying and wants to talk to him. He puts on his ulster overcoat and heads out into the night air to meet with her.	8139	392	8	213	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills. Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job. Al Lipke reflects on the power and potential of his partnership with Crosby, while the narrative shifts to introduce David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent, accused of stealing a diamond ring, is in court for her trial, where the prosecutor questions Zelina Miles, the plaintiff and town dressmaker, about the events leading up to the alleged theft. Zelina Miles testifies in court about the events leading up to the alleged theft of a diamond ring, including Lindell Trent's suspicious behavior and the discovery of the ring sewn into her jacket.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent did not steal the diamond ring, revealing her own jealousy and false accusation.	9172	450	8	246	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	David Crosby confronts Lindell Trent about the truth and gathers evidence to prove her innocence, leading to a new trial and the revelation of the real thief.	9172	450	9	246	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills. Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job. Al Lipke reflects on the power and potential of his partnership with Crosby, while the narrative shifts to introduce David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent, accused of stealing a diamond ring, is in court for her trial, where the prosecutor questions Zelina Miles, the plaintiff and town dressmaker, about the events leading up to the alleged theft. Zelina Miles testifies in court about the events leading up to the alleged theft of a diamond ring, including Lindell Trent's suspicious behavior and the discovery of the ring sewn into her jacket. The defense attorney delivers a short concluding speech in court, urging the jury to find the defendant not guilty. The jury deliberates and ultimately finds the defendant guilty but recommends the minimum sentence.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Zelina Miles confesses to David Crosby that she falsely accused Lindell Trent of stealing the diamond ring, and Crosby realizes his mistake in not investigating her story earlier.	10187	499	9	271	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	prediction	David Crosby informs Lindell Trent of the new evidence and works on getting her released from the penitentiary, while also trying to make amends for his mishandling of her case.	10187	499	10	271	Al Lipke reads a newspaper advertisement for 1,200 men to work a short job for $10 each, and then receives a phone call from the hotel clerk informing him that the first man is waiting to see him. Charles Carino impresses Al Lipke with his juggling skills and Lipke offers him a well-paying job for a single performance. A woman rejects a man named Floto for not fitting her plans, and Al Lipke meets a man named Professor Kanning who demonstrates his rapid calculation skills. Gonzalez demonstrates his skill with a steel weapon, Lipke inspects photographs of potential performers, and Lipke interviews several applicants for a job. Al Lipke reflects on the power and potential of his partnership with Crosby, while the narrative shifts to introduce David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent, accused of stealing a diamond ring, is in court for her trial, where the prosecutor questions Zelina Miles, the plaintiff and town dressmaker, about the events leading up to the alleged theft. Zelina Miles testifies in court about the events leading up to the alleged theft of a diamond ring, including Lindell Trent's suspicious behavior and the discovery of the ring sewn into her jacket. The defense attorney delivers a short concluding speech in court, urging the jury to find the defendant not guilty. The jury deliberates and ultimately finds the defendant guilty but recommends the minimum sentence. Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent did not steal the diamond ring, revealing her own jealousy and false accusation.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0.5	summary	Lindell Trent is no longer in prison, as she saved the daughter of the Governor of Kansas from a machinery accident and was pardoned. She has left for Australia with a new identity and is writing a letter to the warden, expressing her gratitude and plans.	11205	542	10	299	
