filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	summary	The old man, Bryan O'Connell, is tired and sits in a telephone booth, struggling to catch his breath. He makes a call and prepares to walk to his destination in Manhattan.	1027	39	0	0	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	prediction	Bryan O'Connell walks up the avenue, reminiscing about the changing New York City. He reaches a law office to explain the circumstances to someone important.	1027	39	1	0	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	summary	Bryan O'Connell, an old lawyer, prepares to meet with Breckenridge Barnum to complete a task that has taken him five years to accomplish.	2050	91	1	31	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	prediction	Dorothy Cochrane enters Breckenridge Barnum's office and they engage in a conversation about a potential news story.	2050	91	2	31	The old man, Bryan O'Connell, is tired and sits in a telephone booth, struggling to catch his breath. He makes a call and prepares to walk to his destination in Manhattan.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	summary	Breck and Dorothy discuss Breck's unfinished book about Tom Flanders, his former employer.	3059	144	2	54	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	prediction	Breck's determination to finish the book is reignited as Dorothy reminds him of the research he had done and suggests that he could still continue the project. He realizes that he should prioritize completing the biography.	3059	144	3	54	The old man, Bryan O'Connell, is tired and sits in a telephone booth, struggling to catch his breath. He makes a call and prepares to walk to his destination in Manhattan. Bryan O'Connell, an old lawyer, prepares to meet with Breckenridge Barnum to complete a task that has taken him five years to accomplish.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	summary	Dorothy asks Breck to let her look at what he has done and suggests going over the book together, offering to bring breakfast.	4066	203	3	67	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	prediction	Dorothy convinces Breck to let her review his book by enticing him with a delicious homemade breakfast, causing him to prioritize their time together over attending a baseball game.	4066	203	4	67	The old man, Bryan O'Connell, is tired and sits in a telephone booth, struggling to catch his breath. He makes a call and prepares to walk to his destination in Manhattan. Bryan O'Connell, an old lawyer, prepares to meet with Breckenridge Barnum to complete a task that has taken him five years to accomplish. Breck and Dorothy discuss Breck's unfinished book about Tom Flanders, his former employer.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	summary	Breck and Dorothy have an argument, but then Dorothy leaves, and Breck reflects on his life and work.	5085	254	4	90	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	prediction	Breck continues with his evening plans alone, but he may encounter someone unexpected or receive a phone call that changes his plans.	5085	254	5	90	The old man, Bryan O'Connell, is tired and sits in a telephone booth, struggling to catch his breath. He makes a call and prepares to walk to his destination in Manhattan. Bryan O'Connell, an old lawyer, prepares to meet with Breckenridge Barnum to complete a task that has taken him five years to accomplish. Breck and Dorothy discuss Breck's unfinished book about Tom Flanders, his former employer. Dorothy asks Breck to let her look at what he has done and suggests going over the book together, offering to bring breakfast.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-1.0	summary	Breck receives a phone call from T. Colman Flanders regarding a proposition about a book, and agrees to meet for cocktails. Meanwhile, an old man named Bryan O'Connell, who has been waiting to see Breck, is found dead in the foyer with a knife in his chest.	6125	325	5	108	
