filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance.	1004	54	0	0	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Helen Crocker seeks Perry Mason's assistance in collecting her friend's life insurance and clarifying her friend's right to remarry after her husband's plane crash. Perry Mason suspects that her friend may be hiding the body to evade murder charges.	1004	54	1	0	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter.	2008	112	1	29	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Helen Crocker's friend, determined to get the information she needs, will likely make an appointment with Perry Mason and meet him in person to discuss her case.	2008	112	2	29	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play.	3012	173	2	54	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Perry Mason confronts Paul Drake about the man following Helen and decides to investigate further to ensure Helen's safety. He gathers more information about the man, including his identity and motives, and devises a plan to protect Helen.	3012	173	3	54	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior.	4045	241	3	102	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Helen Crocker will try to contact Perry Mason again, but her attempts will be unsuccessful as her phone number is disconnected and her address does not exist.	4045	241	4	102	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason finds a purse left behind by a young woman who came to seek his help, and he proceeds to inventory its contents.	5049	305	4	124	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Perry Mason confronts the young woman about the contents of the purse and tries to gather more information from her.	5049	305	5	124	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play. The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason confronts Nell Brinley about her involvement with R. Montaine and the delivery of a telegram, revealing that he is not a detective but a friend of Rhoda's.	6078	365	5	148	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Perry Mason confronts Nell Brinley about her involvement with R. Montaine and the delivery of a telegram, revealing that he is not a detective but a friend of Rhoda's. He will use the information he obtained from Nell Brinley to track down Rhoda Montaine and uncover the secrets she is hiding.	6078	365	6	148	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play. The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior. Perry Mason finds a purse left behind by a young woman who came to seek his help, and he proceeds to inventory its contents.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason uses a public telephone to instruct his secretary, Della Street, to contact Nell Brinley and give her a fake message from Gregory. He also instructs Della to investigate the marriage license and the address of R. Montaine, as well as trace the number on the gun.	7081	423	6	177	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Della informs Mason about the marriage license and the address of Carl W. Montaine. Mason decides to continue with the case and instructs Della to hold Rhoda Montaine if she calls, as they now know her real name and address.	7081	423	7	177	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play. The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior. Perry Mason finds a purse left behind by a young woman who came to seek his help, and he proceeds to inventory its contents. Perry Mason confronts Nell Brinley about her involvement with R. Montaine and the delivery of a telegram, revealing that he is not a detective but a friend of Rhoda's.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason goes to the telegraph company to find the address of the sender of a telegram, then takes a cab to the Colemont Apartments where he meets Gregory Moxley.	8089	482	7	225	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Perry Mason confronts Gregory Moxley about his connection to Rhoda, and they discuss their mutual acquaintance. A loud bell interrupts their conversation, causing Moxley to become unsettled.	8089	482	8	225	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play. The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior. Perry Mason finds a purse left behind by a young woman who came to seek his help, and he proceeds to inventory its contents. Perry Mason confronts Nell Brinley about her involvement with R. Montaine and the delivery of a telegram, revealing that he is not a detective but a friend of Rhoda's. Perry Mason uses a public telephone to instruct his secretary, Della Street, to contact Nell Brinley and give her a fake message from Gregory. He also instructs Della to investigate the marriage license and the address of R. Montaine, as well as trace the number on the gun.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason confronts Gregory Moxley about Rhoda's whereabouts and their conversation becomes tense and hostile.	9103	539	8	255	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Perry Mason and Gregory Moxley argue, and when the telephone rings, Perry Mason interrupts the call and demands to speak with Rhoda.	9103	539	9	255	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play. The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior. Perry Mason finds a purse left behind by a young woman who came to seek his help, and he proceeds to inventory its contents. Perry Mason confronts Nell Brinley about her involvement with R. Montaine and the delivery of a telegram, revealing that he is not a detective but a friend of Rhoda's. Perry Mason uses a public telephone to instruct his secretary, Della Street, to contact Nell Brinley and give her a fake message from Gregory. He also instructs Della to investigate the marriage license and the address of R. Montaine, as well as trace the number on the gun. Perry Mason goes to the telegraph company to find the address of the sender of a telegram, then takes a cab to the Colemont Apartments where he meets Gregory Moxley.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Perry Mason confronts Gregory Moxley about Rhoda's whereabouts and their conversation becomes tense and hostile. Perry Mason leaves and calls his secretary, Della Street, who provides him with information about Rhoda's past and the gun found in her purse. Perry Mason then spots Rhoda driving by and stops her to return her purse.	10129	600	9	270	
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	prediction	Perry Mason questions Rhoda about her encounter with Gregory Moxley and tries to convince her to share information about her situation. Rhoda eventually opens up to Perry Mason, revealing the one thing she wants to know about a man's presumed death after disappearing for seven years.	10129	600	10	270	The woman, Helen Crocker, visits lawyer Perry Mason to seek his help in collecting her friend's life insurance and determining her friend's right to remarry after her husband's disappearance. Perry Mason refuses to give legal information to Helen Crocker, her friend's representative, insisting that her friend must come in person to discuss the matter. Perry Mason realizes that Helen Crocker, the woman who came to seek his help, had lost confidence in herself after he exposed her deception, and he regrets not offering her assistance. Paul Drake, a detective, informs Perry that he saw a man following Helen and suspects foul play. The detective, Paul Drake, informs Perry Mason that he saw a man following Helen Crocker, and they discuss the man's suspicious behavior. Perry Mason finds a purse left behind by a young woman who came to seek his help, and he proceeds to inventory its contents. Perry Mason confronts Nell Brinley about her involvement with R. Montaine and the delivery of a telegram, revealing that he is not a detective but a friend of Rhoda's. Perry Mason uses a public telephone to instruct his secretary, Della Street, to contact Nell Brinley and give her a fake message from Gregory. He also instructs Della to investigate the marriage license and the address of R. Montaine, as well as trace the number on the gun. Perry Mason goes to the telegraph company to find the address of the sender of a telegram, then takes a cab to the Colemont Apartments where he meets Gregory Moxley. Perry Mason confronts Gregory Moxley about Rhoda's whereabouts and their conversation becomes tense and hostile.
00010664.txt	The Case of the Curious Bride	Erle Stanley Gardner	Turbo-0.5	summary	Helen Crocker tells Perry Mason about her first marriage to Gregory Moxley, who stole her money and disappeared, causing her immense suffering and driving her to the verge of suicide.	11132	669	10	323	
