filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	summary	An elderly man, Bryan O'Connell, exhausted from multiple trips to Manhattan, makes a phone call and then takes a moment to observe the changes in the city before strolling up the avenue.	853	0.0	1	37	0	0	0		853	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	prediction	Bryan O'Connell, after reminiscing about the changes in New York City, continues his stroll up the avenue, taking in the sights and reflecting on his past.	853	0.0	1	37	0	1	0		853	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	summary	An elderly man, Bryan O'Connell, prepares to meet with Breckenridge Barnum to wrap up a case, but is almost hit by a car and saved by a woman who faints; meanwhile, Dorothy Cochrane enters Breckenridge Barnum's office for a casual conversation.	1809	0.01461	38	78	0	1	32		956	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	prediction	Dorothy Cochrane and Breckenridge Barnum engage in a conversation about a new story, discussing its potential value and impact.	1809	0.01461	38	78	0	2	32	An elderly man, Bryan O'Connell, exhausted from multiple trips to Manhattan, makes a phone call and then takes a moment to observe the changes in the city before strolling up the avenue.	956	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	summary	Dorothy urges Breck to finish his abandoned book, but he resists and asserts his desire to forget about it entirely.	2771	0.03099	79	126	0	2	73		962	H
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	prediction	Despite Breck's resistance, Dorothy continues to push him to finish his abandoned book, causing further tension between them.	2771	0.03099	79	126	0	3	73	An elderly man, Bryan O'Connell, exhausted from multiple trips to Manhattan, makes a phone call and then takes a moment to observe the changes in the city before strolling up the avenue. An elderly man, Bryan O'Connell, prepares to meet with Breckenridge Barnum to wrap up a case, but is almost hit by a car and saved by a woman who faints; meanwhile, Dorothy Cochrane enters Breckenridge Barnum's office for a casual conversation.	962	H
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	summary	Dorothy convinces Breckenridge to let her read his unfinished book, and they make plans to review it together over breakfast, despite Breckenridge's initial resistance and interest in attending a baseball game.	3603	0.04748	127	179	0	3	93		832	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	prediction	The next day, Dorothy arrives at Breckenridge's apartment and they begin going over the book together, leading to a heated discussion about the direction of the project.	3603	0.04748	127	179	0	4	93	An elderly man, Bryan O'Connell, exhausted from multiple trips to Manhattan, makes a phone call and then takes a moment to observe the changes in the city before strolling up the avenue. An elderly man, Bryan O'Connell, prepares to meet with Breckenridge Barnum to wrap up a case, but is almost hit by a car and saved by a woman who faints; meanwhile, Dorothy Cochrane enters Breckenridge Barnum's office for a casual conversation. Dorothy urges Breck to finish his abandoned book, but he resists and asserts his desire to forget about it entirely.	832	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	summary	Breck and Dorothy engage in a playful conversation about kidneys and their dissatisfaction with their jobs in public relations, leading to a brief argument and Dorothy's decision to go home for some rest, leaving Breck alone to contemplate the cityscape.	4465	0.06173	180	234	0	4	124		862	sentence
chapterbooks/MessageCorpse.txt	Message from a Corpse	Sam Merwin	prediction	After Dorothy leaves, Breckenridge decides to go to the Jamaica Inn alone, where he plans to have a few dances and meet up with Lou; however, his evening takes an unexpected turn when he stumbles upon a shocking discovery that will change the course of his night and possibly his life.	4465	0.06173	180	234	0	5	124	An elderly man, Bryan O'Connell, exhausted from multiple trips to Manhattan, makes a phone call and then takes a moment to observe the changes in the city before strolling up the avenue. An elderly man, Bryan O'Connell, prepares to meet with Breckenridge Barnum to wrap up a case, but is almost hit by a car and saved by a woman who faints; meanwhile, Dorothy Cochrane enters Breckenridge Barnum's office for a casual conversation. Dorothy urges Breck to finish his abandoned book, but he resists and asserts his desire to forget about it entirely. Dorothy convinces Breckenridge to let her read his unfinished book, and they make plans to review it together over breakfast, despite Breckenridge's initial resistance and interest in attending a baseball game.	862	sentence
