filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	summary	In the futuristic city of Chiba, Case, a former cyber-cowboy, frequents a bar called the Chat where he encounters a cast of eccentric characters and reflects on his past as he grapples with his inability to access cyberspace due to a damaged nervous system.	921	0.0	1	50	0	0	0		921	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	prediction	Case, the protagonist, will receive a job offer from someone connected to the criminal underworld, leading him to enter into a dangerous mission with high stakes.	921	0.0	1	50	0	1	0		921	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	summary	Case, with a damaged nervous system, reflects on his past as a cyber-cowboy and his desperate search for a cure in Chiba's techno-criminal subcultures, while also engaging in self-destructive behavior and grappling with his conflicting feelings towards Linda Lee.	1737	0.01162	51	86	0	1	44		816	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	prediction	Case, fueled by desperation and a sense of impending doom, continues to spiral deeper into the dangerous underworld of Chiba, engaging in risky deals and pushing the boundaries of his own self-destruction, all while haunted by the memory of Linda Lee.	1737	0.01162	51	86	0	2	44	In the futuristic city of Chiba, Case, a former cyber-cowboy, frequents a bar called the Chat where he encounters a cast of eccentric characters and reflects on his past as he grapples with his inability to access cyberspace due to a damaged nervous system.	816	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	summary	Case reminisces about his past relationship with Linda Lee, a woman he met while involved in criminal activities, and encounters her again in Chiba, where they discuss debts and the dangers they face.	2737	0.02192	87	139	0	2	83		1000	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	prediction	Case continues to navigate the neon-lit streets of Chiba, searching for a way to obtain the drugs he needs while also avoiding the dangerous debt he owes to Wage.	2737	0.02192	87	139	0	3	83	In the futuristic city of Chiba, Case, a former cyber-cowboy, frequents a bar called the Chat where he encounters a cast of eccentric characters and reflects on his past as he grapples with his inability to access cyberspace due to a damaged nervous system. Case, with a damaged nervous system, reflects on his past as a cyber-cowboy and his desperate search for a cure in Chiba's techno-criminal subcultures, while also engaging in self-destructive behavior and grappling with his conflicting feelings towards Linda Lee.	1000	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	summary	Case reflects on the dangers he faces in Chiba City and contemplates the possibility of being killed by Wage, while also reminiscing about his criminal activities and encountering Julius Deane, a wealthy and age-defying man who may have the answers he seeks.	3652	0.03454	140	189	0	3	116		915	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	prediction	Case enters Julius Deane's office and engages in a conversation about his search for a cure and the dangers he faces, ultimately striking a deal with Deane for information or assistance.	3652	0.03454	140	189	0	4	116	In the futuristic city of Chiba, Case, a former cyber-cowboy, frequents a bar called the Chat where he encounters a cast of eccentric characters and reflects on his past as he grapples with his inability to access cyberspace due to a damaged nervous system. Case, with a damaged nervous system, reflects on his past as a cyber-cowboy and his desperate search for a cure in Chiba's techno-criminal subcultures, while also engaging in self-destructive behavior and grappling with his conflicting feelings towards Linda Lee. Case reminisces about his past relationship with Linda Lee, a woman he met while involved in criminal activities, and encounters her again in Chiba, where they discuss debts and the dangers they face.	915	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	summary	Case visits Julius Deane, who offers him a ginger bonbon and denies knowledge of Wage wanting to kill Case, leading Case to contemplate his precarious situation and consider acquiring a weapon.	4451	0.04608	190	236	0	4	158		799	sentence
chapterbooks/Neuromancer.txt	Neuromancer	WilliamGibson	prediction	Case purchases the weapon from the shop and prepares to confront the person who is following him, using his newly acquired weapon to defend himself if necessary.	4451	0.04608	190	236	0	5	158	In the futuristic city of Chiba, Case, a former cyber-cowboy, frequents a bar called the Chat where he encounters a cast of eccentric characters and reflects on his past as he grapples with his inability to access cyberspace due to a damaged nervous system. Case, with a damaged nervous system, reflects on his past as a cyber-cowboy and his desperate search for a cure in Chiba's techno-criminal subcultures, while also engaging in self-destructive behavior and grappling with his conflicting feelings towards Linda Lee. Case reminisces about his past relationship with Linda Lee, a woman he met while involved in criminal activities, and encounters her again in Chiba, where they discuss debts and the dangers they face. Case reflects on the dangers he faces in Chiba City and contemplates the possibility of being killed by Wage, while also reminiscing about his criminal activities and encountering Julius Deane, a wealthy and age-defying man who may have the answers he seeks.	799	sentence
