filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	summary	On a calm day at sea, Lord Featherstone and his friends come up with the idea of having a regatta with paper boats, selecting a black speck in the water as the finish line.	875	0.0	1	51	0	0	0		875	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	prediction	The paper boats are released into the water, and the group begins to bet on which boat will reach the black speck first in their regatta.	875	0.0	1	51	0	1	0		875	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	summary	Lord Featherstone and his friends have a regatta with paper boats, but their attention is drawn to a mysterious floating metal object that they speculate contains preserved meat, sparking excitement and curiosity.	1797	0.01037	52	114	0	1	34		922	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	prediction	Intrigued by the mysterious copper cylinder, the group returns to the yacht and carefully opens it, revealing its contents and sparking a new wave of excitement and speculation amongst them.	1797	0.01037	52	114	0	2	34	On a calm day at sea, Lord Featherstone and his friends come up with the idea of having a regatta with paper boats, selecting a black speck in the water as the finish line.	922	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	summary	Lord Featherstone and his friends open a mysterious copper cylinder, finding two packages containing sheets of writing in English, French, and German, with a message from an Englishman named Adam More seeking help in escaping from an impossible land.	2621	0.02129	115	167	0	2	66		824	HN
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	prediction	As Melick begins reading the manuscript, the group becomes engrossed in the incredible adventures and harrowing escape attempts of Adam More, and they eagerly take turns reading and discussing the contents of the manuscript for the duration of the calm.	2621	0.02129	115	167	0	3	66	On a calm day at sea, Lord Featherstone and his friends come up with the idea of having a regatta with paper boats, selecting a black speck in the water as the finish line. Lord Featherstone and his friends have a regatta with paper boats, but their attention is drawn to a mysterious floating metal object that they speculate contains preserved meat, sparking excitement and curiosity.	824	HN
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	summary	Adam More recounts his journey as the mate of the ship Trevelyan, describing their voyage to Van Dieman's Land, their encounter with Desolation Island, and his decision to go ashore with the second mate to hunt seals, only to be caught in a snowstorm and face the challenge of rowing back to the drifting ship.	3598	0.03105	168	217	0	3	105		977	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	prediction	As they struggle to row back to the ship in the worsening conditions, Adam More and Agnew face the increasing danger of being separated from the ship and stranded in the Antarctic Ocean.	3598	0.03105	168	217	0	4	105	On a calm day at sea, Lord Featherstone and his friends come up with the idea of having a regatta with paper boats, selecting a black speck in the water as the finish line. Lord Featherstone and his friends have a regatta with paper boats, but their attention is drawn to a mysterious floating metal object that they speculate contains preserved meat, sparking excitement and curiosity. Lord Featherstone and his friends open a mysterious copper cylinder, finding two packages containing sheets of writing in English, French, and German, with a message from an Englishman named Adam More seeking help in escaping from an impossible land.	977	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	summary	In a desperate attempt to row back to their ship in a snowstorm, Adam More and Agnew face increasing dangers and despair as they struggle to navigate through darkness and blinding snow, with the sound of the ship's gun fading and their efforts seemingly in vain.	4534	0.04262	218	259	0	4	160		936	sentence
chapterbooks/CopperCylinder.txt	Copper Cylinder	James De Mille	prediction	Despite their exhaustion and despair, Lord Featherstone and his friend continue rowing through the night, hoping to find the ship or some sign of rescue, but their physical and mental state continues to deteriorate as they battle the elements.	4534	0.04262	218	259	0	5	160	On a calm day at sea, Lord Featherstone and his friends come up with the idea of having a regatta with paper boats, selecting a black speck in the water as the finish line. Lord Featherstone and his friends have a regatta with paper boats, but their attention is drawn to a mysterious floating metal object that they speculate contains preserved meat, sparking excitement and curiosity. Lord Featherstone and his friends open a mysterious copper cylinder, finding two packages containing sheets of writing in English, French, and German, with a message from an Englishman named Adam More seeking help in escaping from an impossible land. Adam More recounts his journey as the mate of the ship Trevelyan, describing their voyage to Van Dieman's Land, their encounter with Desolation Island, and his decision to go ashore with the second mate to hunt seals, only to be caught in a snowstorm and face the challenge of rowing back to the drifting ship.	936	sentence
