filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	summary	In the prologue of the novel, the Death Star, a powerful space station, approaches the green moon Endor with Darth Vader on board, while the Death Star commander, Moff Jerjerrod, awaits his arrival with both respect and ambition.	913	0.0	1	51	0	0	0		913	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	prediction	Vader informs Commander Jerjerrod that the Emperor is concerned with the Death Star's progress and orders him to expedite the completion of the battle station.	913	0.0	1	51	0	1	0		913	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	summary	Commander Jerjerrod is threatened by Darth Vader to speed up the completion of the Death Star, as the Emperor is coming and expects it to be operational; meanwhile, on Tatooine, R2-D2 and C-3PO approach the vile gangster Jabba the Hutt's palace.	1737	0.01679	52	105	0	1	38		824	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	prediction	As they approach Jabba's palace, C-3PO and R2-D2 will be confronted by Jabba's henchmen and forced to face the dangers of the vile gangster's court.	1737	0.01679	52	105	0	2	38	In the prologue of the novel, the Death Star, a powerful space station, approaches the green moon Endor with Darth Vader on board, while the Death Star commander, Moff Jerjerrod, awaits his arrival with both respect and ambition.	824	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	summary	Threepio and Artoo reluctantly enter Jabba the Hutt's palace, encounter guards, and are led to the throne room filled with grotesque creatures.	2637	0.03195	106	150	0	2	79		900	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	prediction	Threepio and Artoo-Detoo will be brought before Jabba the Hutt, where they will deliver their message and gift, but their presence will be met with hostility from the grotesque creatures in the throne room, leading to a tense and dangerous situation.	2637	0.03195	106	150	0	3	79	In the prologue of the novel, the Death Star, a powerful space station, approaches the green moon Endor with Darth Vader on board, while the Death Star commander, Moff Jerjerrod, awaits his arrival with both respect and ambition. Commander Jerjerrod is threatened by Darth Vader to speed up the completion of the Death Star, as the Emperor is coming and expects it to be operational; meanwhile, on Tatooine, R2-D2 and C-3PO approach the vile gangster Jabba the Hutt's palace.	900	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	summary	Threepio and Artoo are brought before the repulsive Jabba the Hutt in his palace, where Luke Skywalker sends a hologram message to negotiate for Han Solo's life, but Jabba refuses and the droids are taken to the dungeon, encountering torture and suffering along the way.	3561	0.04851	151	201	0	3	101		924	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	prediction	Artoo and Threepio find themselves in great peril as they are brought before EV-9D9, who revels in torturing other droids, and their fate hangs in the balance as the room fills with the sounds of suffering and the acrid smell of burning circuits.	3561	0.04851	151	201	0	4	101	In the prologue of the novel, the Death Star, a powerful space station, approaches the green moon Endor with Darth Vader on board, while the Death Star commander, Moff Jerjerrod, awaits his arrival with both respect and ambition. Commander Jerjerrod is threatened by Darth Vader to speed up the completion of the Death Star, as the Emperor is coming and expects it to be operational; meanwhile, on Tatooine, R2-D2 and C-3PO approach the vile gangster Jabba the Hutt's palace. Threepio and Artoo reluctantly enter Jabba the Hutt's palace, encounter guards, and are led to the throne room filled with grotesque creatures.	924	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	summary	Threepio is taken to Jabba's palace and encounters a new cyborg robot, Ninedenine, who forces Threepio to become an interpreter; meanwhile, in the palace, Jabba enjoys the entertainment of a dancer named Oola and Threepio is shocked to see Chewbacca being brought in as a captive by a bounty hunter named Boushh.	4516	0.0655	202	265	0	4	146		955	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	prediction	Threepio successfully negotiates with Jabba the Hutt on behalf of Boushh, but the situation quickly escalates into a tense standoff between Jabba and Boushh.	4516	0.0655	202	265	0	5	146	In the prologue of the novel, the Death Star, a powerful space station, approaches the green moon Endor with Darth Vader on board, while the Death Star commander, Moff Jerjerrod, awaits his arrival with both respect and ambition. Commander Jerjerrod is threatened by Darth Vader to speed up the completion of the Death Star, as the Emperor is coming and expects it to be operational; meanwhile, on Tatooine, R2-D2 and C-3PO approach the vile gangster Jabba the Hutt's palace. Threepio and Artoo reluctantly enter Jabba the Hutt's palace, encounter guards, and are led to the throne room filled with grotesque creatures. Threepio and Artoo are brought before the repulsive Jabba the Hutt in his palace, where Luke Skywalker sends a hologram message to negotiate for Han Solo's life, but Jabba refuses and the droids are taken to the dungeon, encountering torture and suffering along the way.	955	sentence
chapterbooks/ReturnOfTheJedi.txt	Return of the Jedi	James Kahn	summary	Boushh negotiates with Jabba for Han Solo's life using a thermal detonator as leverage, and eventually agrees to a lower price, while Chewbacca is led away to the dungeons and Lando Calrissian watches from the shadows, plotting a rescue.	5398	0.08307	266	326	0	5	198		882	sentence
