filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/Clockers.txt	Clockers	Richard Price	summary	Strike, a man plagued by personal and professional problems, observes a potential drug transaction and contemplates the dangers of his line of work in a volatile neighborhood.	877	0.0	1	29	0	0	0		877	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	prediction	Strike decides to confront The Word about his hesitation with the white customer, leading to a heated argument between the two of them.	877	0.0	1	29	0	1	0		877	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	summary	Strike contemplates the risks of involving girlfriends in drug transactions while he prepares for a delivery and deals with the behavior of his crew.	1768	0.00394	30	78	0	1	27		891	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	prediction	Strike receives a call from Rodney confirming the delivery of the bottles, and as the rain starts to fall, he instructs his crew to prepare for the night's sales on the corner.	1768	0.00394	30	78	0	2	27	Strike, a man plagued by personal and professional problems, observes a potential drug transaction and contemplates the dangers of his line of work in a volatile neighborhood.	891	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	summary	Strike observes a drug transaction and contemplates the dangers of his line of work, while also reflecting on the behavior of his crew and his desire to get off the street.	2678	0.00794	79	117	0	2	51		910	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	prediction	As the police continue their investigation, Strike anxiously watches from his perch, wondering if they will discover his involvement in the drug transaction and what consequences he will face if they do.	2678	0.00794	79	117	0	3	51	Strike, a man plagued by personal and professional problems, observes a potential drug transaction and contemplates the dangers of his line of work in a volatile neighborhood. Strike contemplates the risks of involving girlfriends in drug transactions while he prepares for a delivery and deals with the behavior of his crew.	910	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	summary	Strike and his crew engage in drug-related activities, while Strike reflects on the behavior of his crew and the presence of the police in their neighborhood.	3635	0.01203	118	160	0	3	82		957	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	prediction	After the encounter with Big Chief and Thumper, Strike will confront Rodney about his disrespectful behavior and demand more respect from his crew.	3635	0.01203	118	160	0	4	82	Strike, a man plagued by personal and professional problems, observes a potential drug transaction and contemplates the dangers of his line of work in a volatile neighborhood. Strike contemplates the risks of involving girlfriends in drug transactions while he prepares for a delivery and deals with the behavior of his crew. Strike observes a drug transaction and contemplates the dangers of his line of work, while also reflecting on the behavior of his crew and his desire to get off the street.	957	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	summary	Strike undergoes a humiliating search by his crew, contemplates his disgust for filth, and observes the behavior of his crew and the presence of the police in their neighborhood.	4544	0.01633	161	219	0	4	108		909	sentence
chapterbooks/Clockers.txt	Clockers	Richard Price	prediction	Strike, feeling increasingly trapped and disillusioned by his life of crime, decides that it's time to make a change and starts planning his exit strategy from the dangerous neighborhood and the drug business.	4544	0.01633	161	219	0	5	108	Strike, a man plagued by personal and professional problems, observes a potential drug transaction and contemplates the dangers of his line of work in a volatile neighborhood. Strike contemplates the risks of involving girlfriends in drug transactions while he prepares for a delivery and deals with the behavior of his crew. Strike observes a drug transaction and contemplates the dangers of his line of work, while also reflecting on the behavior of his crew and his desire to get off the street. Strike and his crew engage in drug-related activities, while Strike reflects on the behavior of his crew and the presence of the police in their neighborhood.	909	sentence
