filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries.	898	0.0	1	35	0	0	0		898	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The narrator sets sail on their expedition to the North Pacific Ocean, filled with excitement and determination to discover new wonders and make groundbreaking scientific observations.	898	0.0	1	35	0	1	0		898	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship.	1772	0.01197	36	74	0	1	27		874	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The narrator hires a vessel and collects his sailors, including his lieutenant and the master, and prepares to embark on his Arctic voyage.	1772	0.01197	36	74	0	2	27	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries.	874	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship.	2815	0.02361	75	117	0	2	58		1043	H
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	Robert Walton and his crew continue their voyage towards the Arctic, facing the challenges of floating sheets of ice and the dangers of the region, while Walton remains determined to reach the shores he ardently desires to attain.	2815	0.02361	75	117	0	3	58	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship.	1043	H
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator's ship becomes trapped in ice, but they are surprised to see a man on a sled being pulled by dogs, and after the ice breaks, they rescue him and bring him on board, where he begins to recover from his near-death experience.	3574	0.03751	118	152	0	3	104		759	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The narrator, Robert Walton, continues to care for the emaciated stranger and learns his incredible story of creation and abandonment, sparking a deep curiosity within Walton to hear more.	3574	0.03751	118	152	0	4	104	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship. The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship.	759	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator describes the mysterious stranger's demeanor as both melancholy and benevolent, and reveals that the stranger is searching for someone who fled from him, causing the narrator to feel sympathy and compassion for him.	4455	0.04763	153	185	0	4	148		881	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The stranger on the ship reveals his true identity and the reason for his pursuit, leading to a dangerous and thrilling expedition to confront the person he seeks.	4455	0.04763	153	185	0	5	148	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship. The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship. The narrator's ship becomes trapped in ice, but they are surprised to see a man on a sled being pulled by dogs, and after the ice breaks, they rescue him and bring him on board, where he begins to recover from his near-death experience.	881	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The mysterious stranger, overcome with grief, begins to reveal his tale to the narrator, expressing his longing for friendship and recounting his great misfortunes, while the narrator expresses admiration for the stranger and his unique qualities.	5373	0.05937	186	222	0	5	183		918	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The stranger, filled with a sense of resignation, begins to recount his tale of misfortune and marvels to Captain Walton, who listens eagerly and sympathetically, ready to offer whatever solace he can.	5373	0.05937	186	222	0	6	183	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship. The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship. The narrator's ship becomes trapped in ice, but they are surprised to see a man on a sled being pulled by dogs, and after the ice breaks, they rescue him and bring him on board, where he begins to recover from his near-death experience. The narrator describes the mysterious stranger's demeanor as both melancholy and benevolent, and reveals that the stranger is searching for someone who fled from him, causing the narrator to feel sympathy and compassion for him.	918	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator, Robert Walton, expresses his excitement and determination to record the mysterious stranger's harrowing story and reveals the stranger's tragic background and the circumstances that led to his marriage to Caroline Beaufort.	6313	0.0716	223	259	0	6	219		940	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The narrator, Robert Walton, begins to transcribe the mysterious stranger's story, detailing his own background and the circumstances that led him to meet the stranger's daughter, Caroline Beaufort, ultimately leading to their marriage and the narrator's admiration for his parents' devoted affection.	6313	0.0716	223	259	0	7	219	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship. The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship. The narrator's ship becomes trapped in ice, but they are surprised to see a man on a sled being pulled by dogs, and after the ice breaks, they rescue him and bring him on board, where he begins to recover from his near-death experience. The narrator describes the mysterious stranger's demeanor as both melancholy and benevolent, and reveals that the stranger is searching for someone who fled from him, causing the narrator to feel sympathy and compassion for him. The mysterious stranger, overcome with grief, begins to reveal his tale to the narrator, expressing his longing for friendship and recounting his great misfortunes, while the narrator expresses admiration for the stranger and his unique qualities.	940	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator, Robert Walton, recounts the idyllic childhood and adoption of Elizabeth Lavenza, a beautiful and beloved companion who becomes more than a sister to him.	7312	0.08413	260	303	0	7	252		999	H
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	After spending several years as a happy family, the narrator's parents decide to embark on a tour of Italy, Germany, and France, taking the narrator and Elizabeth with them, creating new memories and experiences together.	7312	0.08413	260	303	0	8	252	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship. The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship. The narrator's ship becomes trapped in ice, but they are surprised to see a man on a sled being pulled by dogs, and after the ice breaks, they rescue him and bring him on board, where he begins to recover from his near-death experience. The narrator describes the mysterious stranger's demeanor as both melancholy and benevolent, and reveals that the stranger is searching for someone who fled from him, causing the narrator to feel sympathy and compassion for him. The mysterious stranger, overcome with grief, begins to reveal his tale to the narrator, expressing his longing for friendship and recounting his great misfortunes, while the narrator expresses admiration for the stranger and his unique qualities. The narrator, Robert Walton, expresses his excitement and determination to record the mysterious stranger's harrowing story and reveals the stranger's tragic background and the circumstances that led to his marriage to Caroline Beaufort.	999	H
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator, Robert Walton, reflects on his close and harmonious childhood friendship with Elizabeth, their shared thirst for knowledge and love of nature, and the influence of their parents' kindness and indulgence, while also mentioning the adventurous spirit of their friend Henry Clerval and his aspirations to become a hero.	8118	0.09744	304	336	0	8	278		806	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	prediction	The narrator, Robert Walton, continues to describe his idyllic childhood with Elizabeth and his close friendship with Henry Clerval, as they all pursue their individual passions and dreams, finding solace and inspiration in each other's company.	8118	0.09744	304	336	0	9	278	The narrator, writing a letter to Mrs. Saville, describes their excitement and determination to embark on a dangerous voyage to the Arctic in search of new discoveries. The narrator expresses their determination and loneliness as they prepare for a long and difficult voyage to the Arctic, reflecting on the lack of a friend and their desire for companionship. The narrator, Robert Walton, describes his admiration for a mariner who sacrificed his own happiness for the sake of his lover, and expresses his excitement and determination to embark on his voyage to unexplored regions in the Arctic, despite the dangers and his longing for companionship. The narrator's ship becomes trapped in ice, but they are surprised to see a man on a sled being pulled by dogs, and after the ice breaks, they rescue him and bring him on board, where he begins to recover from his near-death experience. The narrator describes the mysterious stranger's demeanor as both melancholy and benevolent, and reveals that the stranger is searching for someone who fled from him, causing the narrator to feel sympathy and compassion for him. The mysterious stranger, overcome with grief, begins to reveal his tale to the narrator, expressing his longing for friendship and recounting his great misfortunes, while the narrator expresses admiration for the stranger and his unique qualities. The narrator, Robert Walton, expresses his excitement and determination to record the mysterious stranger's harrowing story and reveals the stranger's tragic background and the circumstances that led to his marriage to Caroline Beaufort. The narrator, Robert Walton, recounts the idyllic childhood and adoption of Elizabeth Lavenza, a beautiful and beloved companion who becomes more than a sister to him.	806	sentence
chapterbooks/Frankenstein.txt	Frankenstein	Mary Shelley	summary	The narrator, reflecting on their childhood, describes their early fascination with natural philosophy and their desire to uncover the secrets of nature, recounting their discovery of the works of Cornelius Agrippa and their relentless pursuit of knowledge and scientific experimentation.	8966	0.10818	337	367	0	9	328		848	sentence
