filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	summary	In the opening chapter of the novel, it is revealed that a wealthy banker named Archibald Martin Floyd has married an actress, despite previously stating that he would never marry, and he introduces her to his relatives and the county families as his newly-wedded wife.	876	0.0	1	22	0	0	0		876	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	prediction	Archibald Martin Floyd's marriage causes a scandal among his relatives and the county families, who disapprove of his choice of a beautiful but penniless woman as his wife.	876	0.0	1	22	0	1	0		876	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	summary	Archibald Floyd's sudden marriage to Eliza, a woman of mysterious background, causes speculation and resentment among the county families, who criticize her appearance, origin, and lack of deference towards them.	1868	0.00479	23	44	0	1	45		992	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	prediction	Despite the disdain and gossip from the county families, Eliza Floyd continues to assert her confidence and independence, refusing to bow down to their expectations and winning over some of them with her genuine warmth and hospitality.	1868	0.00479	23	44	0	2	45	In the opening chapter of the novel, it is revealed that a wealthy banker named Archibald Martin Floyd has married an actress, despite previously stating that he would never marry, and he introduces her to his relatives and the county families as his newly-wedded wife.	992	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	summary	Despite the criticisms and speculation from the county families, Eliza Floyd continues to defy social expectations and enjoys her simple life with her husband Archibald, even finding amusement in the scandalous gossip surrounding her past as an actress.	2758	0.01021	45	73	0	2	75		890	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	prediction	Despite the criticism and speculation surrounding Eliza, Archibald Floyd remains fiercely loyal to his wife, defending her against the rumors and continuing to support her in the face of societal judgment.	2758	0.01021	45	73	0	3	75	In the opening chapter of the novel, it is revealed that a wealthy banker named Archibald Martin Floyd has married an actress, despite previously stating that he would never marry, and he introduces her to his relatives and the county families as his newly-wedded wife. Archibald Floyd's sudden marriage to Eliza, a woman of mysterious background, causes speculation and resentment among the county families, who criticize her appearance, origin, and lack of deference towards them.	890	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	summary	Archibald Floyd falls in love with Eliza Percival, a mediocre actress, despite her lack of talent, and is captivated by her simple background and acts of charity, leading him to propose marriage to her.	3629	0.01507	74	101	0	3	113		871	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	prediction	Archibald Floyd continues to pursue a relationship with Eliza, despite her background as an actress and the disapproval of the county families, and eventually proposes to her.	3629	0.01507	74	101	0	4	113	In the opening chapter of the novel, it is revealed that a wealthy banker named Archibald Martin Floyd has married an actress, despite previously stating that he would never marry, and he introduces her to his relatives and the county families as his newly-wedded wife. Archibald Floyd's sudden marriage to Eliza, a woman of mysterious background, causes speculation and resentment among the county families, who criticize her appearance, origin, and lack of deference towards them. Despite the criticisms and speculation from the county families, Eliza Floyd continues to defy social expectations and enjoys her simple life with her husband Archibald, even finding amusement in the scandalous gossip surrounding her past as an actress.	871	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	summary	Eliza Floyd, a former actress turned wealthy banker's wife, reflects on her past and defies the expectations of the county families who criticize her, while enjoying her happy marriage to Archibald Floyd.	4470	0.01983	102	119	0	4	147		841	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	prediction	Despite the resentment and speculation from the county families, Eliza Floyd continues to defy their expectations, enjoying her married life with Archibald and finding amusement in their attempts to undermine her, while her love for her husband only grows stronger.	4470	0.01983	102	119	0	5	147	In the opening chapter of the novel, it is revealed that a wealthy banker named Archibald Martin Floyd has married an actress, despite previously stating that he would never marry, and he introduces her to his relatives and the county families as his newly-wedded wife. Archibald Floyd's sudden marriage to Eliza, a woman of mysterious background, causes speculation and resentment among the county families, who criticize her appearance, origin, and lack of deference towards them. Despite the criticisms and speculation from the county families, Eliza Floyd continues to defy social expectations and enjoys her simple life with her husband Archibald, even finding amusement in the scandalous gossip surrounding her past as an actress. Archibald Floyd falls in love with Eliza Percival, a mediocre actress, despite her lack of talent, and is captivated by her simple background and acts of charity, leading him to propose marriage to her.	841	sentence
chapterbooks/AuroraFloydGB.txt	Aurora Floyd	M. E. Braddon	summary	Eliza Floyd's genuine love for her husband Archibald is reflected in her gratitude for their luxurious life together, her acts of charity towards the less fortunate, and her ability to transform the lives of those she helps, but tragically, after a year of wedded bliss, Eliza unexpectedly passes away, leaving Archibald as a widower.	5363	0.02442	120	139	0	5	179		893	H
