filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	In the year 1866, a mysterious and enormous sea creature is encountered by multiple ships, causing worldwide excitement and concern among seamen, traders, and governments.	906	0.0	1	26	0	0	0		906	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	The worldwide excitement over the existence of the mysterious creature intensifies as more reports and observations are made, leading to a heated debate between believers and skeptics in scholarly societies and scientific journals.	906	0.0	1	26	0	1	0		906	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	"The ""monster question"" regarding the mysterious sea creature resurfaces as ships encounter dangerous obstacles, including a collision with a rock and a ramming incident involving a famous English shipowner's vessel."	1770	0.00637	27	61	0	1	25		864	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	As the Scotia sails through the smooth sea, it suddenly collides with an unseen obstacle, causing panic and chaos among the crew and passengers.	1770	0.00637	27	61	0	2	25	In the year 1866, a mysterious and enormous sea creature is encountered by multiple ships, causing worldwide excitement and concern among seamen, traders, and governments.	864	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The ship Scotia collides with an underwater object, causing a significant leak, and public outrage over the mysterious sea creature intensifies.	2730	0.01245	62	104	0	2	55		960	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	The narrator, having recently arrived in New York, becomes increasingly intrigued by the mystery of the sea creature and begins to investigate the various theories surrounding its existence, eventually uncovering clues that point to the involvement of a government testing a powerful underwater machine.	2730	0.01245	62	104	0	3	55	"In the year 1866, a mysterious and enormous sea creature is encountered by multiple ships, causing worldwide excitement and concern among seamen, traders, and governments. The ""monster question"" regarding the mysterious sea creature resurfaces as ships encounter dangerous obstacles, including a collision with a rock and a ramming incident involving a famous English shipowner's vessel."	960	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The narrator discusses the various hypotheses surrounding the existence of the mysterious sea creature, proposing that it could be a giant narwhal with immense power and a weapon-like tusk.	3540	0.0192	105	139	0	3	76		810	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	Pierre Aronnax's article about the existence of a giant narwhale sparks a renewed interest in finding and capturing the mysterious sea creature, leading to a new expedition being planned.	3540	0.0192	105	139	0	4	76	"In the year 1866, a mysterious and enormous sea creature is encountered by multiple ships, causing worldwide excitement and concern among seamen, traders, and governments. The ""monster question"" regarding the mysterious sea creature resurfaces as ships encounter dangerous obstacles, including a collision with a rock and a ramming incident involving a famous English shipowner's vessel. The ship Scotia collides with an underwater object, causing a significant leak, and public outrage over the mysterious sea creature intensifies."	810	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The narrator receives a letter inviting him to join an expedition to hunt down the mysterious sea creature, which he accepts eagerly, despite his initial hesitation and exhaustion.	4473	0.0249	140	189	0	4	105		933	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	The narrator, driven by the letter from J.B. Hobson, joins Commander Farragut on the Abraham Lincoln to embark on an expedition to hunt down and rid the world of the mysterious sea creature, setting sail with excitement and determination.	4473	0.0249	140	189	0	5	105	"In the year 1866, a mysterious and enormous sea creature is encountered by multiple ships, causing worldwide excitement and concern among seamen, traders, and governments. The ""monster question"" regarding the mysterious sea creature resurfaces as ships encounter dangerous obstacles, including a collision with a rock and a ramming incident involving a famous English shipowner's vessel. The ship Scotia collides with an underwater object, causing a significant leak, and public outrage over the mysterious sea creature intensifies. The narrator discusses the various hypotheses surrounding the existence of the mysterious sea creature, proposing that it could be a giant narwhal with immense power and a weapon-like tusk."	933	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	summary	The narrator and his devoted manservant, Conseil, prepare for a dangerous expedition to hunt down a mysterious sea creature, the narwhal, and board the Abraham Lincoln frigate.	5468	0.03147	190	242	0	5	133		995	sentence
chapterbooks/LeagesUnderGB.txt	Twenty Thousand Leagues	Jules Verne	prediction	Once aboard the Abraham Lincoln, the narrator and Conseil meet Commander Farragut and begin their dangerous mission to hunt down the notorious narwhal in the northern Pacific Ocean.	5468	0.03147	190	242	0	6	133	"In the year 1866, a mysterious and enormous sea creature is encountered by multiple ships, causing worldwide excitement and concern among seamen, traders, and governments. The ""monster question"" regarding the mysterious sea creature resurfaces as ships encounter dangerous obstacles, including a collision with a rock and a ramming incident involving a famous English shipowner's vessel. The ship Scotia collides with an underwater object, causing a significant leak, and public outrage over the mysterious sea creature intensifies. The narrator discusses the various hypotheses surrounding the existence of the mysterious sea creature, proposing that it could be a giant narwhal with immense power and a weapon-like tusk. The narrator receives a letter inviting him to join an expedition to hunt down the mysterious sea creature, which he accepts eagerly, despite his initial hesitation and exhaustion."	995	sentence
