filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	summary	In a warm and stormy lying-in chamber, a woman gives birth to a baby girl, disappointing her and reminding her of her husband's desire for a boy, while she drifts into a dream-like state and reflects on her family's history and her arranged marriage to a nobleman.	922	0.0	1	42	0	0	0		922	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	prediction	Judith, the woman who has just given birth to a baby girl, reflects on her disappointment of not having a boy, but finds solace in the hope of future children and the love of her husband, John.	922	0.0	1	42	0	1	0		922	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	summary	Judith and John's relationship develops as they overcome their families' objections and the challenges of the civil war.	1809	0.00262	43	78	0	1	47		887	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	prediction	Judith and John spend a blissful afternoon together, reveling in their love and making plans for their future, unaware of the chaos and tragedy that awaits them in the coming days of the civil war.	1809	0.00262	43	78	0	2	47	In a warm and stormy lying-in chamber, a woman gives birth to a baby girl, disappointing her and reminding her of her husband's desire for a boy, while she drifts into a dream-like state and reflects on her family's history and her arranged marriage to a nobleman.	887	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	summary	Despite the ongoing war and the uncertainty of their future, Judith and John find solace in their love for each other and cling to the hope that someday they will be together.	2743	0.00514	79	135	0	2	65		934	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	prediction	The war ends and Judith and John are finally able to be together, building a life and a family as they had always dreamed.	2743	0.00514	79	135	0	3	65	In a warm and stormy lying-in chamber, a woman gives birth to a baby girl, disappointing her and reminding her of her husband's desire for a boy, while she drifts into a dream-like state and reflects on her family's history and her arranged marriage to a nobleman. Judith and John's relationship develops as they overcome their families' objections and the challenges of the civil war.	934	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	summary	Judith, pregnant and fearing her family's discovery of her illegitimate child, is forced into an arranged marriage with the repulsive Earl of Radclyffe, while anxiously hoping for news of her beloved John Mainwaring, who has not been heard from since June.	3563	0.00779	136	176	0	3	97		820	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	prediction	Alone in the house, Judith takes advantage of the absence of her father and the Earl to make her escape and find John, risking everything to be with him.	3563	0.00779	136	176	0	4	97	In a warm and stormy lying-in chamber, a woman gives birth to a baby girl, disappointing her and reminding her of her husband's desire for a boy, while she drifts into a dream-like state and reflects on her family's history and her arranged marriage to a nobleman. Judith and John's relationship develops as they overcome their families' objections and the challenges of the civil war. Despite the ongoing war and the uncertainty of their future, Judith and John find solace in their love for each other and cling to the hope that someday they will be together.	820	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	summary	Judith receives a letter from John, but her mother intercepts and destroys it, leading Judith to make the decision to leave Rose Lawn and seek safety elsewhere, ultimately finding refuge with Sarah Goodegroome and the village women in Essex.	4505	0.01012	177	222	0	4	138		942	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	prediction	Judith goes into labor and gives birth to her child, but her joy is overshadowed by the absence of John and the uncertainty of their future together.	4505	0.01012	177	222	0	5	138	In a warm and stormy lying-in chamber, a woman gives birth to a baby girl, disappointing her and reminding her of her husband's desire for a boy, while she drifts into a dream-like state and reflects on her family's history and her arranged marriage to a nobleman. Judith and John's relationship develops as they overcome their families' objections and the challenges of the civil war. Despite the ongoing war and the uncertainty of their future, Judith and John find solace in their love for each other and cling to the hope that someday they will be together. Judith, pregnant and fearing her family's discovery of her illegitimate child, is forced into an arranged marriage with the repulsive Earl of Radclyffe, while anxiously hoping for news of her beloved John Mainwaring, who has not been heard from since June.	942	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	summary	Judith gives birth to a baby girl and experiences a terrifying moment of fear and near-death, but ultimately drifts into a dream-like state and reflects on her surroundings in the village of Marygreen.	5382	0.0128	223	259	0	5	177		877	sentence
chapterbooks/ForeverAmber.txt	Forever Amber	Kathleen Winsor	prediction	Judith's condition worsens as she experiences severe bleeding, causing panic and distress among the women in the room, while she desperately pleads for help and fights against the fear of dying, ultimately succumbing to unconsciousness and drifting into a dreamlike state where she reunites with John.	5382	0.0128	223	259	0	6	177	In a warm and stormy lying-in chamber, a woman gives birth to a baby girl, disappointing her and reminding her of her husband's desire for a boy, while she drifts into a dream-like state and reflects on her family's history and her arranged marriage to a nobleman. Judith and John's relationship develops as they overcome their families' objections and the challenges of the civil war. Despite the ongoing war and the uncertainty of their future, Judith and John find solace in their love for each other and cling to the hope that someday they will be together. Judith, pregnant and fearing her family's discovery of her illegitimate child, is forced into an arranged marriage with the repulsive Earl of Radclyffe, while anxiously hoping for news of her beloved John Mainwaring, who has not been heard from since June. Judith receives a letter from John, but her mother intercepts and destroys it, leading Judith to make the decision to leave Rose Lawn and seek safety elsewhere, ultimately finding refuge with Sarah Goodegroome and the village women in Essex.	877	sentence
